region,country,asn,org_name,org_id,info_type,accepted,score,prefix_count,reason,sources
central_asia,KZ,50756,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,216136,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,48716,PS Internet Company Network,15320,Enterprise,False,5,0,peeringdb_reject_type,"PeeringDB,RIPEstat"
central_asia,KZ,202831,Ablaykhan Akylbekovich Sharimov,42983,Content,False,5,0,peeringdb_reject_type,"PeeringDB,RIPEstat"
central_asia,KZ,210512,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,43601,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,211028,Spetsavtomatikaservice,30245,Cable/DSL/ISP,False,5,0,peeringdb_reject_type,"PeeringDB,RIPEstat"
central_asia,KZ,33878,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,39510,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,43606,Freedom Telecom AS43606,18287,,False,10,0,default_reject,"PeeringDB,RIPEstat"
central_asia,KZ,201817,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,207446,Kazteleport AST,22603,NSP,True,60,3,peeringdb_type,"PeeringDB,RIPEstat"
central_asia,KZ,210006,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,216150,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,207966,STS Services,16055,,False,10,0,default_reject,"PeeringDB,RIPEstat"
central_asia,KZ,211553,Dakota Gartley,29011,Cable/DSL/ISP,False,5,0,peeringdb_reject_type,"PeeringDB,RIPEstat"
central_asia,KZ,20578,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,44653,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,62062,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,203886,Davion,44372,,False,10,0,default_reject,"PeeringDB,RIPEstat"
central_asia,KZ,212086,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,205431,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,215670,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,51833,KazNIC anycast 1,22092,Content,False,5,0,peeringdb_reject_type,"PeeringDB,RIPEstat"
central_asia,KZ,57466,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,213114,Zamolotskikh Kirill Alexandrovich,43697,,False,10,0,default_reject,"PeeringDB,RIPEstat"
central_asia,KZ,56447,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,213127,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,216202,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,204427,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,51340,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,44173,National Innovation Center LLC,43397,,False,10,0,default_reject,"PeeringDB,RIPEstat"
central_asia,KZ,198803,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,207507,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,213146,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,200349,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,213662,Oblachnye Resheniya,40763,,False,10,0,default_reject,"PeeringDB,RIPEstat"
central_asia,KZ,41124,BTcom Infocommunications,29541,,False,10,0,default_reject,"PeeringDB,RIPEstat"
central_asia,KZ,51878,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,29355,KCell JSC,11529,NSP,True,60,2556,peeringdb_type,"PeeringDB,RIPEstat"
central_asia,KZ,57008,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,58033,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,214706,KazTransNet,40306,Content,False,5,0,peeringdb_reject_type,"PeeringDB,RIPEstat"
central_asia,KZ,57013,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,214200,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,211644,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,15549,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,59583,Network Kazakhstan,19482,,False,10,0,default_reject,"PeeringDB,RIPEstat"
central_asia,KZ,206528,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,8393,ASTEL JSC,21525,NSP,True,60,81,peeringdb_type,"PeeringDB,RIPEstat"
central_asia,KZ,206026,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,205516,NLS ASTANA LLP,37432,Cable/DSL/ISP,False,5,0,peeringdb_reject_type,"PeeringDB,RIPEstat"
central_asia,KZ,208077,AS,33075,Cable/DSL/ISP,False,5,0,peeringdb_reject_type,"PeeringDB,RIPEstat"
central_asia,KZ,202958,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,43215,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,50386,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,211160,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,203481,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,208602,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,219353,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,214748,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,202461,NAT Kazakhstan JSC,43392,NSP,True,60,6,peeringdb_type,"PeeringDB,RIPEstat"
central_asia,KZ,212189,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,214750,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,209120,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,213217,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,204514,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,210663,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,31465,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,8430,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,35566,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,200431,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,49393,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,202995,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,205559,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,56568,X-COMMUNICATION,22153,Cable/DSL/ISP,False,5,0,peeringdb_reject_type,"PeeringDB,RIPEstat"
central_asia,KZ,215802,ASILINK,40797,Cable/DSL/ISP,False,5,0,peeringdb_reject_type,"PeeringDB,RIPEstat"
central_asia,KZ,210686,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,212735,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,61185,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,200962,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,25349,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,214789,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,201993,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,203530,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,51979,AKSYCOM LTD,42703,Enterprise,False,5,0,peeringdb_reject_type,"PeeringDB,RIPEstat"
central_asia,KZ,203534,On1x,43129,Content,False,5,0,peeringdb_reject_type,"PeeringDB,RIPEstat"
central_asia,KZ,42770,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,210195,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,39188,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,208664,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,197401,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,60186,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,51997,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,202527,Aktau Spec Montazh,38716,,False,10,0,default_reject,"PeeringDB,RIPEstat"
central_asia,KZ,35104,Kaztranscom,21097,NSP,True,60,179,peeringdb_type,"PeeringDB,RIPEstat"
central_asia,KZ,21282,KazNIC Semey,22092,Non-Profit,False,10,0,default_reject,"PeeringDB,RIPEstat"
central_asia,KZ,60708,KazNIC Astana,22092,Non-Profit,False,10,0,default_reject,"PeeringDB,RIPEstat"
central_asia,KZ,31525,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,209702,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,208167,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,214830,ZEBRA TELECOM,43325,Enterprise,False,5,0,peeringdb_reject_type,"PeeringDB,RIPEstat"
central_asia,KZ,50482,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,21299,Beeline Kazakhstan,28012,NSP,True,60,767,peeringdb_type,"PeeringDB,RIPEstat"
central_asia,KZ,39221,Itoolabs AS 39221,20311,,False,10,0,default_reject,"PeeringDB,RIPEstat"
central_asia,KZ,214839,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,58172,Freedom Telecom AS58172,18287,,False,10,0,default_reject,"PeeringDB,RIPEstat"
central_asia,KZ,215360,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,216384,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,48450,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,41284,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,41798,Transtelecom Kazakhstan,17815,NSP,True,60,207,peeringdb_type,"PeeringDB,RIPEstat"
central_asia,KZ,41800,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,44877,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,203087,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,197968,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,213841,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,198483,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,200532,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,60757,Optinet,30600,Cable/DSL/ISP,False,5,0,peeringdb_reject_type,"PeeringDB,RIPEstat"
central_asia,KZ,35673,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,212314,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,48988,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,211806,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,35168,TNS-Plus Core,21527,NSP,True,70,11,peeringdb_type+name_keyword,"PeeringDB,RIPEstat"
central_asia,KZ,43873,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,210273,Montazh Stroj Servis TOO,38309,Cable/DSL/ISP,False,5,0,peeringdb_reject_type,"PeeringDB,RIPEstat"
central_asia,KZ,205667,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,212835,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,43370,OBIT Telecommunications,39434,,False,10,0,default_reject,"PeeringDB,RIPEstat"
central_asia,KZ,197487,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,29555,JSC Altel,15879,NSP,True,60,117,peeringdb_type,"PeeringDB,RIPEstat"
central_asia,KZ,29046,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,48503,Tele2 Kazakhstan,15879,NSP,True,60,580,peeringdb_type,"PeeringDB,RIPEstat"
central_asia,KZ,48502,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,15736,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,199037,NAUCRAR,43923,NSP,True,60,3,peeringdb_type,"PeeringDB,RIPEstat"
central_asia,KZ,60286,Agency-KA Ltd.,44182,Cable/DSL/ISP,False,5,0,peeringdb_reject_type,"PeeringDB,RIPEstat"
central_asia,KZ,200067,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,48007,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,215947,GRAZHDANIN,36839,,False,10,0,default_reject,"PeeringDB,RIPEstat"
central_asia,KZ,200590,NLS Kazakhstan,22098,Cable/DSL/ISP,False,5,0,peeringdb_reject_type,"PeeringDB,RIPEstat"
central_asia,KZ,39824,JSC Alma Telecommunications,43310,,False,10,0,default_reject,"PeeringDB,RIPEstat"
central_asia,KZ,215953,Berik Ashimov,36829,Educational/Research,False,10,0,default_reject,"PeeringDB,RIPEstat"
central_asia,KZ,39318,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,216473,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,41371,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,208795,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,43934,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,203167,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,204706,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,205231,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,206768,KazNIC anycast 2,22092,Content,False,5,0,peeringdb_reject_type,"PeeringDB,RIPEstat"
central_asia,KZ,58289,KazNetCom,42565,Cable/DSL/ISP,False,5,0,peeringdb_reject_type,"PeeringDB,RIPEstat"
central_asia,KZ,197556,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,61367,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,57784,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,62394,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,50107,Vista Technology,25387,NSP,True,60,6,peeringdb_type,"PeeringDB,RIPEstat"
central_asia,KZ,209851,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,214461,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,25534,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,49089,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,201153,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,198084,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,41413,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,207304,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,41419,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,25548,SCS-Telecom,31203,,False,10,0,default_reject,"PeeringDB,RIPEstat"
central_asia,KZ,204747,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,212940,CONNECT-S,31408,Cable/DSL/ISP,False,5,0,peeringdb_reject_type,"PeeringDB,RIPEstat"
central_asia,KZ,42447,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,61392,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,43994,SMARTNET,21513,NSP,True,60,70,peeringdb_type,"PeeringDB,RIPEstat"
central_asia,KZ,51162,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,201179,Teraline Telecom,34259,,False,10,0,default_reject,"PeeringDB,RIPEstat"
central_asia,KZ,43999,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,57826,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,208356,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,207333,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,214500,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,9198,Kazakhtelecom,2223,NSP,True,60,1110,peeringdb_type,"PeeringDB,RIPEstat"
central_asia,KZ,200688,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,51192,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,206329,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,KZ,198138,Muskafidi Konstantin Nikolaevich,44091,Network Services,False,10,0,default_reject,"PeeringDB,RIPEstat"
central_asia,KZ,60411,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,8193,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,21001,NETKA TELEKOM,28816,,False,10,0,default_reject,"PeeringDB,RIPEstat"
central_asia,UZ,202763,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,200204,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,43533,Gals Telecom,25200,Cable/DSL/ISP,False,5,0,peeringdb_reject_type,"PeeringDB,RIPEstat"
central_asia,UZ,216087,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,213528,Milliy Banklararo Protsessing Markazi AJ,41135,Enterprise,False,5,0,peeringdb_reject_type,"PeeringDB,RIPEstat"
central_asia,UZ,197661,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,42017,Ars-Inform,24241,Cable/DSL/ISP,False,5,0,peeringdb_reject_type,"PeeringDB,RIPEstat"
central_asia,UZ,47141,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,213029,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,201767,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,50729,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,201772,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,204336,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,43060,IPLUS,23963,Cable/DSL/ISP,False,5,0,peeringdb_reject_type,"PeeringDB,RIPEstat"
central_asia,UZ,59454,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,199755,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,12365,Sarkor Telecom,23210,Content,False,5,0,peeringdb_reject_type,"PeeringDB,RIPEstat"
central_asia,UZ,200788,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,210519,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,61019,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,56419,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,50792,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,47726,INFOBOX,29847,Cable/DSL/ISP,False,5,0,peeringdb_reject_type,"PeeringDB,RIPEstat"
central_asia,UZ,212082,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,57975,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,39032,East Telecom,24165,Cable/DSL/ISP,False,5,0,peeringdb_reject_type,"PeeringDB,RIPEstat"
central_asia,UZ,49273,Ucell,25177,,False,10,0,default_reject,"PeeringDB,RIPEstat"
central_asia,UZ,212089,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,215677,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,43647,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,219269,LILI-AS,44793,,False,10,0,default_reject,"PeeringDB,RIPEstat"
central_asia,UZ,203912,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,209033,CityNet Tashkent,28779,,False,10,0,default_reject,"PeeringDB,RIPEstat"
central_asia,UZ,39568,ASIA WIRELESS,24072,,False,10,0,default_reject,"PeeringDB,RIPEstat"
central_asia,UZ,214694,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,213165,MYCLOUD,41832,,False,10,0,default_reject,"PeeringDB,RIPEstat"
central_asia,UZ,61106,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,209078,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,215222,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,57016,ISTV,28226,Cable/DSL/ISP,False,5,0,peeringdb_reject_type,"PeeringDB,RIPEstat"
central_asia,UZ,202436,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,215237,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,216261,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,29385,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,41177,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,28910,Uzbektelekom,28174,NSP,True,60,6,peeringdb_type,"PeeringDB,RIPEstat"
central_asia,UZ,41202,Unitel Uzbekistan,25201,,False,10,0,default_reject,"PeeringDB,RIPEstat"
central_asia,UZ,31492,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,43268,SNS-IX Route Servers,23018,Route Server,True,70,7,peeringdb_type+name_keyword,"PeeringDB,RIPEstat"
central_asia,UZ,49424,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,59668,Turon Media,28854,Cable/DSL/ISP,False,5,0,peeringdb_reject_type,"PeeringDB,RIPEstat"
central_asia,UZ,203553,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,49442,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,198946,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,25389,,,,False,10,0,not_in_peeringdb,"PeeringDB,RIPEstat"
central_asia,UZ,51503,Daniel Group Telecom,19958,,False,10,0,default_reject,"PeeringDB,RIPEstat"
